class_name,kind,dataset_id,item_key,review_verdict,answer,class_box_count,label_count,source_image_path,annotation_path,updated_at,reviewed_at,negative_reason
smoke,negative,loop:finetune_v2,images/train/event_feedback_000610_smoke_bd35c6643cf58d8d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_000610_smoke_bd35c6643cf58d8d.jpg,.runtime/yolo_label_review/manual_annotations_v1/23/23fa81d05df7d1d33cbb96488d33cc5050f120c05be6b5ee6e046248770ce647.json,2026-07-24T08:39:16.736Z,2026-07-24T08:39:16.736Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_000612_smoke_629cdf964f515257.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_000612_smoke_629cdf964f515257.jpg,.runtime/yolo_label_review/manual_annotations_v1/ca/ca2a15d0827b53084c53c68d58a2349347f860409f37169e6e4b8b483e53aa28.json,2026-07-24T08:39:26.398Z,2026-07-24T08:39:26.398Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_000613_smoke_28a57236c3c864b7.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_000613_smoke_28a57236c3c864b7.jpg,.runtime/yolo_label_review/manual_annotations_v1/4b/4bf97a8868088fed3280d0158e55e1551e9c2f3f93d602cca3969fe68bea28e3.json,2026-07-24T08:39:36.294Z,2026-07-24T08:39:36.294Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_000614_smoke_88a3684b6824fca0.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_000614_smoke_88a3684b6824fca0.jpg,.runtime/yolo_label_review/manual_annotations_v1/7c/7c723789d9b14aea69b2f8a100896fe96e1e46402b610361084bec514a794dca.json,2026-07-24T08:39:47.634Z,2026-07-24T08:39:47.634Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_000616_smoke_061989cf414af1a9.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_000616_smoke_061989cf414af1a9.jpg,.runtime/yolo_label_review/manual_annotations_v1/a7/a7c4f3ebea7e74e7c25e355e888cff32763b45082b4686e0b9cbecf78ca8802b.json,2026-07-24T08:39:57.416Z,2026-07-24T08:39:57.416Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_005656_smoke_d33df700013f97a5.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_005656_smoke_d33df700013f97a5.jpg,.runtime/yolo_label_review/manual_annotations_v1/3d/3d4364ff263a16787a3f3972aa053390e6dd8f3eac34b41b5b8861d72ca9a87a.json,2026-07-24T08:41:35.819Z,2026-07-24T08:41:35.819Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_005753_smoke_0795307953ad5e44.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_005753_smoke_0795307953ad5e44.jpg,.runtime/yolo_label_review/manual_annotations_v1/c2/c2eeed18a0ec27e5cb713c47348dc3221a90f2046d72658c3c47941b53f67365.json,2026-07-24T08:41:44.007Z,2026-07-24T08:41:44.007Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_010428_smoke_90980e21fe480bc4.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_010428_smoke_90980e21fe480bc4.jpg,.runtime/yolo_label_review/manual_annotations_v1/ac/ac31c653b123f252f7fe0460734665f21e7858e93555d8fcbb59bd7c7a0846e5.json,2026-07-24T08:41:55.953Z,2026-07-24T08:41:55.953Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_010444_fire_0a0b907f19434b37.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_010444_fire_0a0b907f19434b37.jpg,.runtime/yolo_label_review/manual_annotations_v1/34/349fabade30c2cc7188987ec714fbf6fcf03d7adf4988fdfc0f1b0ae9cea13eb.json,2026-07-24T08:42:09.696Z,2026-07-24T08:42:09.696Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_011404_smoke_abd4f33686d105ed.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011404_smoke_abd4f33686d105ed.jpg,.runtime/yolo_label_review/manual_annotations_v1/c8/c8ecc9c9d0bc80ce0574ed7bae7de2521581fc94bf21bf4c81fd3cc2ec9ad7c5.json,2026-07-24T08:42:20.010Z,2026-07-24T08:42:20.010Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_011665_smoke_54d333d93c395b9c.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011665_smoke_54d333d93c395b9c.jpg,.runtime/yolo_label_review/manual_annotations_v1/07/0706866814f994893e2fec8f7c8eaafd92aa09ce5e02ec64201ff4fe9961c610.json,2026-07-24T08:42:30.901Z,2026-07-24T08:42:30.901Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_011803_fire_3cf77ac48d8f79ef.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011803_fire_3cf77ac48d8f79ef.jpg,.runtime/yolo_label_review/manual_annotations_v1/5e/5ef2b85b4cadea954820bc4defa5f641b46384f070aab53724ed44de31af1845.json,2026-07-24T08:48:52.306Z,2026-07-24T08:48:52.306Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011810_fire_1c99f294d382cc71.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011810_fire_1c99f294d382cc71.jpg,.runtime/yolo_label_review/manual_annotations_v1/09/09779762082f9eb2b7f5465633d3d8f2e71581300eee2888055f52243e7cb239.json,2026-07-24T08:49:35.137Z,2026-07-24T08:49:35.137Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011817_fire_8fd929b1cf7173e5.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011817_fire_8fd929b1cf7173e5.jpg,.runtime/yolo_label_review/manual_annotations_v1/fa/fa62c4126cee3ebb5e07f619d5ce0820e52f58c441cc06acabf32cb3b4028a1e.json,2026-07-24T08:49:53.798Z,2026-07-24T08:49:53.798Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011885_fire_d129820676e1f1ed.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011885_fire_d129820676e1f1ed.jpg,.runtime/yolo_label_review/manual_annotations_v1/bf/bfc2b18770dea7144a554f49473190ea63ae7e554eff46829e822ba10ed17832.json,2026-07-24T08:57:22.428Z,2026-07-24T08:57:22.428Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011895_fire_b7665ac21d617b55.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011895_fire_b7665ac21d617b55.jpg,.runtime/yolo_label_review/manual_annotations_v1/81/81fae0be54c1386ed3978833aaba6e32eead658abeb33005baf78840b6012f3a.json,2026-07-24T08:57:57.353Z,2026-07-24T08:57:57.353Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011898_fire_7dbe6b8891ff4f50.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011898_fire_7dbe6b8891ff4f50.jpg,.runtime/yolo_label_review/manual_annotations_v1/0c/0c4e8d777b38721ab761453536fd7d39af43f39a8af130dd3af9f0092f9f28be.json,2026-07-24T08:58:05.291Z,2026-07-24T08:58:05.291Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_011908_fire_ef6534e268f721ed.jpg,pass,YES,0,1,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_011908_fire_ef6534e268f721ed.jpg,.runtime/yolo_label_review/manual_annotations_v1/7e/7e266c72301aa25c34c82e75919a020db628831b816b5e83c2317c4668d1a6ad.json,2026-07-24T08:59:00.189Z,2026-07-24T08:59:00.189Z,pass_other_class_or_empty
smoke,negative,loop:finetune_v2,images/train/event_feedback_013009_smoke_2a78cd97cb0ae27d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_013009_smoke_2a78cd97cb0ae27d.jpg,.runtime/yolo_label_review/manual_annotations_v1/0b/0b95607f6ee7dcb2d217d7a5a58e79e35cbb2d7987af17884fbcebea336cf40a.json,2026-07-24T09:00:28.025Z,2026-07-24T09:00:28.025Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_013026_smoke_b27fd31105fa2506.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_013026_smoke_b27fd31105fa2506.jpg,.runtime/yolo_label_review/manual_annotations_v1/a5/a525950cc1648cd44217e8b9faa86d1b0ad25543199ff314bdc5207f54efe80c.json,2026-07-24T09:00:39.886Z,2026-07-24T09:00:39.886Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_014793_smoke_46beca76124e807e.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_014793_smoke_46beca76124e807e.jpg,.runtime/yolo_label_review/manual_annotations_v1/47/47c95b7d29071aa8bf4bc00c8161ae80c2f106035693af65933ad4dab1bde071.json,2026-07-24T09:01:21.054Z,2026-07-24T09:01:21.054Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_014794_smoke_12e82a568aa4a64c.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_014794_smoke_12e82a568aa4a64c.jpg,.runtime/yolo_label_review/manual_annotations_v1/76/7641ea74039682b552ab99eaf6e0fbeb90b2dd8b97f1fbd03afc3d8388558228.json,2026-07-24T09:02:48.600Z,2026-07-24T09:02:48.600Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_014795_smoke_06eaeb0e108fa013.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_014795_smoke_06eaeb0e108fa013.jpg,.runtime/yolo_label_review/manual_annotations_v1/9d/9dab4f96ae6b05b94a2b78ef7ff315b2f8930a49e6ac4fb37f18c147080cd753.json,2026-07-24T09:02:56.762Z,2026-07-24T09:02:56.762Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_015669_smoke_d28d5f611d9b5975.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_015669_smoke_d28d5f611d9b5975.jpg,.runtime/yolo_label_review/manual_annotations_v1/4c/4cfd4c4c0507b3a5a118b08537e066a607df0e741df09fec830859dfb2c43338.json,2026-07-24T09:03:02.955Z,2026-07-24T09:03:02.955Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_015670_smoke_34ca6df67275e431.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_015670_smoke_34ca6df67275e431.jpg,.runtime/yolo_label_review/manual_annotations_v1/2f/2f0ae5f5fa2111b5ec7a970e43ce5007486b2ecc1253add945114dac9717f360.json,2026-07-24T09:03:11.587Z,2026-07-24T09:03:11.587Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_015675_smoke_fe14a79b341bcdf9.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_015675_smoke_fe14a79b341bcdf9.jpg,.runtime/yolo_label_review/manual_annotations_v1/3e/3e12dbd1a4655982f2661cca1dc092d3b55c2fe0bdc171985bcaffb39fef0fc0.json,2026-07-24T09:03:20.517Z,2026-07-24T09:03:20.517Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_015684_smoke_1c76cca97dbe641d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_015684_smoke_1c76cca97dbe641d.jpg,.runtime/yolo_label_review/manual_annotations_v1/76/76848583df737b9ff1ae1817d2c6e71d910659ce64aee09bd97fd5a66483ac1e.json,2026-07-24T09:03:28.885Z,2026-07-24T09:03:28.885Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016571_smoke_a0e7670b1f6bf7c3.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016571_smoke_a0e7670b1f6bf7c3.jpg,.runtime/yolo_label_review/manual_annotations_v1/af/afc77ad988e48408362cd5672de8433532f4e2153907a21583267051d918edc4.json,2026-07-24T09:03:47.286Z,2026-07-24T09:03:47.286Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016689_smoke_047d4335563b9a77.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016689_smoke_047d4335563b9a77.jpg,.runtime/yolo_label_review/manual_annotations_v1/3e/3ea5cf611d020e71dfdebce9a3cb1b914b2dd7ea20d09d471af23d55ad5f4642.json,2026-07-24T09:04:25.931Z,2026-07-24T09:04:25.931Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016691_smoke_7e6a9d381a9de32d.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016691_smoke_7e6a9d381a9de32d.jpg,.runtime/yolo_label_review/manual_annotations_v1/81/81b8e38e42dbfa1b4b3440a2ff89edf28510faf9a8a5dd9dea81e43f2875f5d9.json,2026-07-24T09:04:35.950Z,2026-07-24T09:04:35.950Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016780_smoke_bb64129ce8d3ee06.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016780_smoke_bb64129ce8d3ee06.jpg,.runtime/yolo_label_review/manual_annotations_v1/83/831e49742a9927f88fc946ca1d47494f0c03a6d9689a57d5da52c2b876ee405d.json,2026-07-24T09:04:45.282Z,2026-07-24T09:04:45.282Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016930_smoke_4978279a17ffbdb7.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016930_smoke_4978279a17ffbdb7.jpg,.runtime/yolo_label_review/manual_annotations_v1/26/264890ccd84c059a1f18f486f1c7b9d5a9b1b0136cb97f3ad135ac9d741c0afb.json,2026-07-24T09:04:59.204Z,2026-07-24T09:04:59.204Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016933_smoke_12503e808a2ae611.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016933_smoke_12503e808a2ae611.jpg,.runtime/yolo_label_review/manual_annotations_v1/8f/8ff9b31a21437966385211a742054758ab437bc8648911509ef708207f438d4c.json,2026-07-24T09:05:18.940Z,2026-07-24T09:05:18.940Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016934_smoke_fb8f89aa5c33b4fa.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016934_smoke_fb8f89aa5c33b4fa.jpg,.runtime/yolo_label_review/manual_annotations_v1/f2/f2374505a30c04f588a71c214b873a7755ffe9467435e29a8537692c293ecee7.json,2026-07-24T09:05:29.204Z,2026-07-24T09:05:29.204Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_016935_smoke_c294ceea8407d739.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_016935_smoke_c294ceea8407d739.jpg,.runtime/yolo_label_review/manual_annotations_v1/3b/3bac1a954a1722efc784b2fef213b8163e4b3059330c0b46f9eeaa3dd821410f.json,2026-07-24T09:05:38.970Z,2026-07-24T09:05:38.970Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_017402_smoke_c6f23db7b638751f.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_017402_smoke_c6f23db7b638751f.jpg,.runtime/yolo_label_review/manual_annotations_v1/b4/b456ed4e02e39ae1b08ac6a7ef737281714cd93ad2f371c6f59619a2f7dd7468.json,2026-07-24T09:05:49.155Z,2026-07-24T09:05:49.155Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_017460_smoke_2c10a03569c5ac44.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_017460_smoke_2c10a03569c5ac44.jpg,.runtime/yolo_label_review/manual_annotations_v1/21/21a872d8073d7516e3d428c946061cf16be204a369eddbf612daed6c6e9942a5.json,2026-07-24T09:05:59.913Z,2026-07-24T09:05:59.913Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_022896_smoke_ac825d6ba839555c.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_022896_smoke_ac825d6ba839555c.jpg,.runtime/yolo_label_review/manual_annotations_v1/47/47d839101d5944d1b424c7fc8fc3399627c6c68dab5d1a7753a8c6493a63bf56.json,2026-07-24T09:06:49.534Z,2026-07-24T09:06:49.534Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_022955_smoke_a695459852c33763.jpg,negative,NO,0,0,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_022955_smoke_a695459852c33763.jpg,.runtime/yolo_label_review/manual_annotations_v1/43/430735e5a9af47430fec8808203ef0374fe2f3e5b844946141a8cd75cd1ab023.json,2026-07-24T09:07:29.107Z,2026-07-24T09:07:29.107Z,manual_negative
smoke,negative,loop:finetune_v2,images/train/event_feedback_023110_fire_bf1b926e61dee97c.jpg,pass,YES,0,2,/home/admin1/jgzj/.runtime/yolo_loop/datasets/finetune_v2/images/train/event_feedback_023110_fire_bf1b926e61dee97c.jpg,.runtime/yolo_label_review/manual_annotations_v1/62/623e68599324b809cbb6570049dc9a23321cef3227ede5c73ba695c3796e39a4.json,2026-07-24T09:10:32.930Z,2026-07-24T09:10:32.930Z,pass_other_class_or_empty
